55.489756707	73.320624091
55.758067254	73.327948309
55.808360222	73.313177802
55.809092644	73.309556382
55.80746504	73.296332098
55.808360222	73.292669989
55.818044467	73.290350653
56.126638217	73.260239976
56.435231967	73.230129299
56.453298373	73.223822333
56.464528842	73.217189846
56.478688998	73.203680731
56.4873153	73.197088934
56.559906446	73.166205145
56.579437696	73.151800848
56.582041863	73.129584052
56.548350457	73.121568101
56.1783553395	73.093837795
55.808360222	73.066107489
55.843923373	73.056789455
56.1154891285	73.062669175
56.387054884	73.068548895
56.466156446	73.052476304
56.429535352	73.026312567
56.377207879	73.006659247
56.321950717	72.996730861
56.22543379	73.008978583
55.92448978	72.988918361
55.876638217	72.979559637
55.642263217	72.971909898
55.616465691	72.963690497
55.638519727	72.962713934
55.68238366	72.951564846
55.70582116	72.950100002
55.81511478	72.956854559
55.972666863	72.941107489
56.11597741	72.969549872
56.212412957	72.977362372
56.251800977	72.972357489
56.255056186	72.958319403
56.219899936	72.908433335
56.238129102	72.898016669
56.237966342	72.883734442
56.219899936	72.853216864
56.218760613	72.846828518
56.219248894	72.829657294
56.219899936	72.826564846
56.208506707	72.822211005
56.177744988	72.817124742
56.171397332	72.809149481
56.137950066	72.782294012
56.062673373	72.777777411
55.867360873	72.802069403
55.738536004	72.784247137
55.671153191	72.785589911
55.503591342	72.80882396
55.480723504	72.805812893
55.431651238	72.785589911
55.602793816	72.785589911
55.716807488	72.753648179
55.810720248	72.758368231
55.859548373	72.735785223
55.946055535	72.668890692
55.763926629	72.67572663
55.648773634	72.704087632
55.616465691	72.696844794
55.719248894	72.651841539
55.723480665	72.638332424
55.690765821	72.628485419
55.622731967	72.620510158
55.63160241	72.607082424
55.648610873	72.594305731
55.684825066	72.573309637
55.669281446	72.56248607
55.618174675	72.542181708
55.598806186	72.538560289
55.551605665	72.542669989
55.528005405	72.549953518
55.487966342	72.575140692
55.456879102	72.58222077
55.267100457	72.586981512
55.448985222	72.563299872
55.465668165	72.538560289
55.504730665	72.535793361
55.542735222	72.526841539
55.553070509	72.520209052
55.552256707	72.512844143
55.540782097	72.497626044
55.538910352	72.487127997
55.539317254	72.478420315
55.536143425	72.472479559
55.523285352	72.470282294
55.434906446	72.470282294
55.37769616	72.458319403
55.359548373	72.460028387
55.339121941	72.464178778
55.152110222	72.462795315
55.115570509	72.450384833
55.320567254	72.443670966
55.350922071	72.437933661
55.378916863	72.436265367
55.442149285	72.444159247
55.465668165	72.436183986
55.46753991	72.426581122
55.465830925	72.413072007
55.469493035	72.400864976
55.486827019	72.395168361
55.482920769	72.384182033
55.47559655	72.370550848
55.466970248	72.357977606
55.459239129	72.350490627
55.388194207	72.313299872
55.376963738	72.302679755
55.404144727	72.285874742
55.512461785	72.259344794
55.520274285	72.236883856
55.567718946	72.208400783
55.574961785	72.199652411
55.564952019	72.181708075
55.541514519	72.171698309
55.493337436	72.158677476
55.426280144	72.119086005
55.404144727	72.113959052
55.38965905	72.107733466
55.363129102	72.076971747
55.34278405	72.065578518
55.426280144	72.064601955
55.452647332	72.05878327
55.435801629	72.047756252
55.399912957	72.029486395
55.383636915	72.017767645
55.376231316	72.007513739
55.371267123	71.996893622
55.364024285	71.986273505
55.349619988	71.976263739
55.363291863	71.97256094
55.375254754	71.96503327
55.384613477	71.954738674
55.390472852	71.942694403
55.355235222	71.943060614
55.246592644	71.955715236
55.260264519	71.942694403
55.239512566	71.936916408
55.231455925	71.93349844
55.22543379	71.929022528
55.397634311	71.922267971
55.412282748	71.919989325
55.440603061	71.91014232
55.495616082	71.902085679
55.506358269	71.898016669
55.511485222	71.893255927
55.512461785	71.888373114
55.513031446	71.883286851
55.528005405	71.863714911
55.528086785	71.854193427
55.523285352	71.845363674
55.520274285	71.832831122
55.528656446	71.78514232
55.551605665	71.747626044
55.622731967	71.682033596
55.672129754	71.611029364
55.753672722	71.557196356
55.808360222	71.53119538
55.829600457	71.515041408
55.887461785	71.452337958
55.916026238	71.431708075
55.984222852	71.405585028
56.01441491	71.387152411
56.027110222	71.370754299
56.051036004	71.320746161
56.055349155	71.301825262
56.070567254	71.280218817
56.105723504	71.258978583
56.3430688815	71.157761949
56.580414259	71.056545315
56.648203972	71.012884833
56.790049675	70.967962958
56.840505405	70.959865627
56.863780144	70.952704169
56.879242384	70.943996486
56.918711785	70.91425202
56.93653405	70.907171942
56.975922071	70.897650458
57.038747592	70.869818427
57.063243035	70.862453518
57.129567905	70.857001044
57.227712436	70.837795315
57.267588738	70.821722723
57.31153405	70.809759833
57.466807488	70.818019924
57.479746941	70.78925202
57.638682488	70.729885158
57.554535352	70.727240302
57.527598504	70.729885158
57.480723504	70.744452216
57.457041863	70.748480536
57.4326278	70.743557033
57.458343946	70.725327867
57.505137566	70.715969143
57.539317254	70.704779364
57.527598504	70.681463934
57.487966342	70.667792059
57.48707116	70.665472723
57.473643425	70.647935289
57.458343946	70.637437242
57.44011478	70.630804755
57.419606967	70.627264716
57.397797071	70.626206773
57.397797071	70.620021877
57.412364129	70.620917059
57.426524285	70.618719794
57.44011478	70.613836981
57.452484571	70.606350002
57.258962436	70.628119208
57.069672071	70.672837632
57.04558353	70.67593008
57.021169467	70.674627997
57.010915561	70.67182038
56.98698978	70.660956122
56.969574415	70.659165757
56.90503991	70.667792059
56.821950717	70.69920482
56.7763778	70.710638739
56.740489129	70.702582098
56.751475457	70.692531643
56.765391472	70.685492255
56.795176629	70.674627997
56.840668165	70.651434637
56.853526238	70.647935289
57.038828972	70.626206773
57.060231967	70.628485419
57.114268425	70.64052969
57.139821811	70.640041408
57.152110222	70.638088283
57.164561394	70.633693752
57.165700717	70.630438544
57.166026238	70.624457098
57.167491082	70.617987372
57.171885613	70.61318594
57.213063998	70.600287177
57.302907748	70.58612702
57.343272332	70.571600653
57.320974155	70.565090236
57.29574629	70.564683335
57.008311394	70.6026268575
56.720876498	70.64057038
56.639984571	70.669867255
56.59652754	70.674627997
56.611827019	70.658880927
56.640961134	70.647691148
56.698985222	70.633693752
56.651621941	70.629828192
56.585297071	70.642320054
56.524587436	70.665920315
56.493500196	70.695135809
56.505218946	70.704413153
56.513438347	70.725734768
56.520762566	70.729885158
56.562510613	70.732652085
56.581309441	70.737738348
56.576019727	70.746975002
56.552093946	70.7539737
56.476817254	70.750392971
56.459239129	70.745794989
56.449473504	70.735256252
56.442393425	70.723537502
56.431976759	70.715562242
56.411631707	70.713609117
56.313731316	70.727118231
56.2685653	70.740668036
56.247080925	70.743557033
56.224131707	70.741603908
56.215830925	70.736517645
56.221039259	70.729396877
56.238780144	70.721136786
56.2607528	70.717352606
56.284922722	70.716742255
56.306976759	70.713690497
56.322276238	70.702582098
56.199229363	70.709377346
56.21363366	70.695868231
56.243174675	70.687933661
56.301768425	70.681463934
56.28402754	70.670721747
56.262950066	70.666978257
56.219899936	70.667792059
56.237966342	70.653143622
56.2685653	70.647650458
56.361827019	70.647202867
56.378265821	70.650824286
56.383636915	70.660956122
56.375743035	70.666205145
56.341563347	70.674872137
56.329112175	70.681463934
56.433604363	70.676214911
56.482595248	70.66400788
56.527598504	70.64052969
56.484711134	70.642279364
56.464854363	70.638495184
56.453298373	70.626206773
56.582855665	70.61318594
56.642100457	70.5977237
56.654551629	70.58999258
56.654307488	70.581366278
56.644786004	70.57444896
56.600759311	70.567613023
56.544118686	70.549750067
56.514008009	70.544867255
56.475922071	70.547919012
56.400645379	70.563869533
56.500987175	70.55853913
56.466156446	70.571600653
56.466156446	70.579046942
56.488942905	70.572658596
56.514821811	70.569728908
56.540375196	70.571478583
56.562510613	70.579046942
56.534922722	70.596869208
56.499278191	70.599798895
56.42855879	70.592718817
56.35425866	70.597967841
56.281260613	70.61318594
56.157562696	70.657456773
56.090017123	70.668524481
56.041026238	70.647935289
56.159353061	70.62913646
56.178233269	70.609767971
56.164235873	70.594631252
56.13152103	70.595892645
56.041351759	70.623439846
55.965993686	70.660956122
55.927012566	70.671535549
55.8466903	70.683905341
55.808360222	70.695135809
55.851410352	70.650946356
55.993825717	70.617865302
56.047862175	70.585272528
56.020518425	70.573797919
55.995941602	70.579779364
55.972015821	70.592189846
55.946055535	70.599514065
55.931162957	70.596869208
55.901703321	70.585353908
55.884043816	70.585272528
55.871592644	70.589504299
55.864268425	70.595160223
55.85816491	70.601141669
55.849864129	70.606350002
55.817556186	70.6133487
55.751963738	70.608628648
55.719248894	70.611395575
55.625254754	70.633734442
55.602793816	70.647935289
55.630625847	70.638006903
55.665375196	70.628119208
55.698741082	70.620510158
55.726328972	70.626206773
55.698741082	70.647162177
55.743662957	70.63694896
55.791514519	70.633693752
55.800059441	70.64451732
55.783457879	70.668768622
55.757660352	70.693915106
55.738047722	70.707586981
55.67090905	70.716376044
55.630137566	70.737250067
55.60808353	70.732163804
55.599375847	70.721421617
55.61589603	70.715562242
55.653168165	70.711371161
55.693695509	70.698675848
55.728037957	70.677557684
55.746836785	70.647935289
55.711192254	70.673651434
55.66285241	70.689154364
55.495290561	70.712876695
55.472504102	70.723049221
55.444590691	70.743597723
55.429047071	70.74990469
55.404795769	70.750392971
55.40528405	70.736395575
55.363780144	70.718166408
55.349619988	70.702582098
55.384043816	70.702826239
55.42066491	70.696234442
55.452647332	70.680650132
55.472504102	70.654120184
55.453949415	70.659369208
55.422211134	70.681708075
55.404795769	70.688910223
55.393809441	70.688462632
55.349619988	70.681463934
55.290863477	70.688910223
55.274099155	70.686183986
55.250010613	70.678534247
55.232676629	70.666571356
55.236338738	70.651068427
55.286875847	70.619859117
55.29558353	70.606350002
55.275157097	70.612046617
55.271657748	70.605943101
55.272797071	70.594671942
55.267100457	70.585272528
55.224619988	70.584662177
55.207367384	70.580633856
55.213145379	70.565375067
55.162608269	70.553127346
55.109385613	70.571763414
55.056325717	70.599107164
54.994639519	70.616034247
54.990000847	70.622544664
54.988454623	70.629543361
54.986013217	70.633693752
54.967133009	70.637884833
54.929942254	70.637762762
54.911387566	70.64052969
54.90113366	70.64476146
54.881358269	70.65643952
54.86988366	70.660956122
54.801524285	70.667792059
54.77995853	70.673041083
54.76059004	70.680609442
54.742849155	70.690497137
54.725840691	70.702582098
54.707286004	70.722154039
54.708506707	70.733221747
54.715017123	70.742824611
54.712168816	70.75779857
54.691172722	70.767889716
54.590098504	70.778998114
54.550547722	70.803127346
54.533213738	70.813055731
54.513438347	70.825425523
54.531993035	70.809312242
54.558929884	70.792181708
54.568125847	70.777044989
54.506358269	70.787543036
54.492442254	70.784491278
54.49122155	70.764878648
54.487803582	70.749253648
54.478770379	70.736029364
54.650157097	70.695135809
54.635101759	70.695135809
54.628916863	70.693304755
54.622731967	70.688910223
54.660166863	70.678534247
54.697764519	70.676214911
54.734141472	70.669867255
54.767425977	70.647935289
54.636403842	70.660956122
54.570811394	70.674790757
54.544444207	70.686509507
54.547699415	70.702582098
54.525238477	70.710109768
54.476247592	70.712876695
54.452972852	70.717515367
54.30746504	70.77338288
54.286957227	70.777044989
54.269786004	70.772447007
54.269541863	70.763617255
54.28003991	70.753078518
54.294444207	70.743557033
54.26050866	70.729885158
54.225108269	70.729559637
54.189952019	70.738836981
54.157237175	70.75409577
54.140961134	70.756903387
54.08497155	70.743557033
54.045095248	70.747870184
54.00652103	70.75779857
53.854828321	70.822211005
53.840668165	70.823146877
53.834483269	70.815171617
53.841563347	70.807521877
53.889821811	70.784491278
53.871429884	70.784979559
53.85417728	70.788519598
53.820567254	70.801906643
53.797536655	70.806097723
53.744313998	70.798651434
53.719004754	70.798773505
53.704763217	70.802639065
53.663828972	70.821722723
53.638031446	70.829657294
53.585297071	70.831854559
53.560801629	70.83974844
53.563487175	70.843451239
53.567637566	70.852769273
53.544606967	70.854315497
53.536143425	70.844305731
53.538422071	70.828517971
53.547129754	70.81244538
53.539724155	70.804999091
53.5185653	70.819037177
53.459239129	70.823553778
53.407481316	70.850327867
53.370371941	70.859198309
53.300140821	70.866400458
53.492035352	70.873480536
53.509287957	70.869818427
53.520518425	70.869574286
53.531097852	70.874660549
53.542165561	70.881537177
53.553965691	70.88690827
53.57683353	70.888739325
53.595550977	70.882513739
53.64714603	70.848130601
53.669444207	70.837347723
53.690603061	70.834214585
53.704763217	70.845933335
53.684336785	70.857123114
53.673838738	70.872707424
53.673594597	70.890366929
53.683767123	70.908026434
53.708018425	70.926092841
53.72934004	70.936468817
53.738129102	70.947943427
53.724619988	70.96881745
53.672618035	71.004828192
53.54965254	71.045721747
53.491872592	71.072455145
53.496429884	71.077297268
53.501719597	71.094427802
53.53793379	71.085516669
53.583343946	71.079535223
53.677500847	71.078680731
53.663828972	71.092962958
53.679942254	71.099310614
53.695485873	71.098618882
53.726817254	71.087876695
53.74480228	71.084947007
53.782562696	71.087103583
53.801036004	71.08612702
53.904307488	71.05463288
53.936859571	71.059475002
53.833669467	71.109686591
53.807139519	71.133978583
53.941416863	71.143011786
54.008799675	71.140204169
54.067881707	71.119696356
53.980235222	71.132513739
53.938975457	71.130316473
53.9170028	71.106024481
53.935883009	71.101304429
53.99903405	71.106024481
54.078135613	71.099798895
54.232432488	71.119696356
54.243988477	71.122870184
54.238536004	71.129828192
54.224945509	71.137111721
54.211924675	71.14077383
54.193532748	71.139349677
54.158376498	71.129543361
54.139903191	71.127101955
54.063243035	71.136175848
54.021739129	71.146673895
53.992198113	71.160589911
54.007172071	71.162014065
54.015961134	71.168931382
54.023285352	71.177883205
54.033457879	71.185451565
54.047699415	71.189154364
54.095225457	71.188544012
54.056651238	71.208929755
54.079763217	71.211411851
54.1279403	71.207709052
54.164073113	71.209662177
54.140472852	71.212307033
54.090586785	71.232163804
54.064463738	71.237005927
54.041188998	71.233343817
54.025238477	71.224188544
53.992198113	71.19912344
53.968760613	71.186590887
53.943044467	71.176418361
53.9170028	71.174139716
53.89323978	71.185451565
53.872406446	71.19940827
53.850108269	71.206529039
53.801036004	71.209662177
53.815928582	71.1992862
53.828623894	71.185126044
53.832286004	71.170111395
53.820567254	71.157538153
53.79590905	71.155340887
53.73308353	71.171698309
53.704763217	71.174872137
53.719086134	71.185451565
53.724619988	71.188544012
53.708018425	71.19537995
53.669281446	71.200262762
53.650157097	71.206244208
53.6279403	71.208685614
53.57699629	71.1992862
53.55738366	71.206244208
53.542246941	71.215887762
53.509776238	71.224595445
53.461680535	71.254706122
53.450938347	71.264308986
53.574717644	71.294338283
53.594899936	71.301825262
53.605723504	71.322943427
53.653005405	71.348456122
53.663828972	71.370754299
53.68238366	71.39834219
53.72559655	71.411322333
53.888682488	71.422308661
53.925303582	71.436509507
53.951182488	71.462225653
53.921153191	71.469549872
53.899750196	71.471014716
53.880056186	71.46474844
53.83082116	71.435695705
53.576345248	71.39081452
53.55372155	71.379217841
53.539724155	71.360500393
53.543630405	71.316839911
53.487640821	71.303412177
53.413340691	71.311753648
53.361582879	71.333197333
53.35824629	71.339178778
53.351410352	71.359930731
53.347911004	71.36733633
53.313731316	71.393988348
53.251719597	71.456040757
53.267832879	71.457586981
53.306000196	71.467230536
53.320567254	71.473130601
53.329763217	71.479559637
53.33073978	71.484686591
53.330251498	71.489976304
53.334239129	71.497015692
53.35816491	71.514878648
53.44410241	71.545477606
53.365244988	71.569037177
53.347829623	71.567531643
53.20573978	71.509833075
53.172862175	71.488836981
53.142425977	71.462225653
53.150075717	71.440375067
53.134613477	71.426174221
53.113047722	71.422430731
53.102061394	71.432196356
53.097178582	71.452785549
53.084239129	71.464504299
53.046885613	71.484035549
53.057139519	71.498236395
53.048106316	71.502264716
53.029633009	71.499579169
53.012705925	71.493597723
53.007009311	71.483465887
53.019541863	71.473130601
53.037364129	71.463609117
53.046885613	71.456040757
53.038747592	71.442775783
53.015391472	71.442287502
52.988942905	71.44521719
52.971853061	71.442368882
52.968597852	71.428778387
52.971853061	71.41400788
52.968109571	71.405218817
52.945323113	71.409613348
52.928233269	71.409898179
52.903086785	71.392726955
52.882334832	71.393988348
52.868418816	71.40224844
52.860362175	71.413885809
52.858897332	71.426825262
52.865000847	71.439032294
52.855479363	71.45697663
52.821299675	71.469916083
52.797699415	71.46478913
52.820323113	71.428778387
52.762380405	71.433254299
52.739919467	71.442124742
52.730967644	71.466009833
52.718109571	71.489732164
52.688812696	71.485907294
52.63542728	71.462225653
52.609873894	71.46869538
52.617035352	71.486639716
52.636973504	71.50800202
52.649668816	71.524969794
52.643809441	71.546087958
52.623545769	71.55874258
52.573903842	71.575873114
52.56128991	71.592352606
52.56137129	71.627997137
52.547211134	71.634833075
52.520681186	71.628159898
52.513682488	71.611395575
52.511403842	71.589056708
52.49878991	71.565904039
52.469004754	71.556219794
52.38559004	71.549546617
52.368418816	71.534898179
52.374766472	71.513332424
52.389170769	71.500637111
52.40503991	71.490464585
52.416270379	71.47654857
52.378916863	71.480902411
52.32691491	71.493841864
52.280446811	71.513739325
52.258555535	71.538641669
52.271169467	71.572739976
52.268809441	71.587958075
52.244313998	71.582993882
52.195811394	71.556789455
52.172129754	71.548529364
52.141856316	71.545477606
52.163259311	71.518377997
52.20191491	71.502386786
52.24488366	71.490790106
52.279063347	71.47654857
52.13949629	71.485012111
52.053070509	71.47654857
51.962087436	71.479641018
51.915863477	71.465765692
51.86198978	71.456244208
51.840342644	71.456040757
51.821950717	71.46088288
51.809336785	71.469142971
51.798675977	71.478583075
51.785899285	71.487127997
51.70980879	71.517523505
51.6826278	71.525091864
51.600840691	71.536688544
51.5498153	71.560248114
51.532399936	71.565904039
51.536387566	71.575995184
51.5498153	71.594956773
51.552907748	71.603461005
51.54965254	71.61351146
51.535655144	71.623602606
51.532399936	71.631048895
51.523773634	71.646633205
51.46753991	71.692531643
51.463389519	71.702337958
51.469493035	71.706040757
51.471853061	71.710598049
51.456716342	71.722967841
51.441905144	71.730047919
51.431976759	71.732245184
51.42448978	71.736761786
51.416270379	71.750921942
51.410899285	71.764837958
51.406423373	71.781561591
51.409515821	71.806138414
1142	1
56.98698978	74.690497137
56.973317905	74.690497137
56.944834832	74.707342841
56.893077019	74.712713934
56.83871504	74.709458726
56.778819207	74.693508205
56.754242384	74.692328192
56.70582116	74.697333075
56.626800977	74.693548895
56.602793816	74.697333075
56.586192254	74.705633856
56.563812696	74.726996161
56.548838738	74.73826732
56.531260613	74.74628327
56.510020379	74.752142645
56.487966342	74.75409577
56.450938347	74.747992255
56.429698113	74.748602606
56.41684004	74.753119208
56.425140821	74.762152411
56.500987175	74.793524481
56.465993686	74.799261786
56.20187422	74.789984442
55.937754754	74.780707098
55.883474155	74.787543036
55.832692905	74.800034898
55.816905144	74.807359117
55.815684441	74.817206122
55.835622592	74.831040757
55.884938998	74.846177476
56.2138778	74.8855248065
56.542816602	74.924872137
56.594493035	74.942694403
56.61605879	74.94550202
56.664561394	74.944322007
56.67847741	74.948675848
56.672373894	74.958319403
56.655528191	74.967962958
56.637461785	74.972235419
56.5888778	74.965887762
56.540863477	74.952460028
56.51433353	74.948228257
56.431976759	74.957993882
56.410492384	74.954006252
56.366384311	74.940090236
56.357106967	74.940863348
56.383636915	74.96482982
56.294932488	74.96482982
56.317881707	74.967840887
56.388926629	74.993475653
56.441579623	75.004380601
56.466481967	75.012762762
56.466156446	75.022528387
56.443125847	75.032660223
56.42058353	75.037258205
56.39747155	75.036525783
56.340098504	75.025091864
56.180023634	75.020819403
56.0654403	74.996975002
55.903330925	74.991278387
55.86996504	74.997015692
55.865000847	75.003607489
55.893890821	75.021795966
55.890879754	75.032456773
55.946055535	75.074042059
55.934825066	75.076564846
55.915700717	75.085679429
55.904144727	75.087713934
55.836192254	75.087713934
55.747731967	75.075384833
55.726328972	75.081488348
55.737640821	75.086859442
55.741709832	75.094224351
55.743011915	75.101955471
55.746836785	75.108221747
55.758311394	75.114325262
55.78402754	75.122788804
55.794688347	75.128729559
55.79957116	75.135687567
55.803070509	75.150580145
55.808360222	75.156642971
55.823415561	75.162176825
55.854746941	75.161851304
55.870371941	75.163397528
55.882334832	75.169745184
55.906260613	75.190375067
55.918223504	75.197577216
56.03793379	75.217596747
56.071136915	75.21893952
56.103200717	75.211249091
56.097911004	75.208197333
56.087575717	75.200506903
56.082041863	75.197577216
56.114105665	75.188299872
56.157074415	75.185777085
56.200450066	75.189154364
56.233571811	75.197577216
56.216807488	75.180405992
56.160411004	75.16795482
56.137217644	75.156642971
56.173594597	75.150213934
56.212901238	75.15253327
56.287445509	75.170233466
56.337412957	75.189642645
56.356293165	75.190741278
56.371348504	75.188177802
56.378672722	75.184149481
56.383311394	75.178290106
56.453379754	75.118963934
56.471202019	75.087836005
56.445811394	75.067287502
56.530446811	75.078436591
56.612559441	75.106919664
56.791351759	75.197902736
56.880869988	75.223293361
56.896250847	75.229966539
56.907074415	75.240179755
56.911306186	75.255926825
56.892100457	75.280462958
56.847829623	75.28900788
56.76059004	75.287014065
56.73324629	75.296576239
56.757985873	75.318426825
56.836192254	75.355210679
57.046234571	75.398138739
57.074473504	75.396063544
57.148448113	75.37909577
57.425791863	75.375677802
57.42066491	75.362372137
57.434825066	75.356878973
57.472178582	75.353461005
57.556162957	75.334173895
57.74105879	75.327866929
57.735850457	75.330755927
57.719981316	75.341538804
57.723480665	75.344712632
57.729991082	75.352199611
57.733653191	75.355210679
57.719899936	75.357855536
57.680430535	75.372259833
57.672211134	75.37909577
57.668467644	75.41034577
57.66667728	75.416693427
57.640391472	75.439398505
57.608734571	75.444037177
57.575043165	75.443589585
57.542491082	75.451483466
57.543711785	75.467108466
57.532725457	75.478664455
57.500824415	75.499212958
57.563649936	75.51968008
58.052989129	75.577297268
58.141856316	75.57436758
58.164724155	75.57835521
58.186696811	75.588771877
58.195648634	75.603216864
58.179942254	75.619330145
58.146820509	75.62885163
57.954274936	75.624090887
57.925547722	75.6289737
57.94434655	75.654852606
57.9795028	75.67194245
58.019297722	75.681341864
58.259125196	75.692857164
58.306325717	75.702460028
58.400726759	75.709662177
58.45964603	75.727525132
58.6045028	75.732611395
58.593028191	75.74213288
58.536143425	75.759955145
58.5732528	75.773749091
58.609873894	75.782131252
58.723399285	75.792141018
58.727386915	75.804022528
58.726898634	75.819037177
58.750010613	75.832993882
58.931000196	75.867621161
59.136892123	75.865423895
59.228526238	75.88666413
59.24887129	75.888983466
59.306162957	75.887762762
59.333506707	75.891669012
59.35808353	75.903265692
59.355642123	75.904608466
59.35425866	75.910549221
59.354746941	75.91791413
59.35808353	75.923773505
59.36597741	75.928168036
59.389821811	75.936021226
59.398692254	75.93744538
59.74878991	75.930609442
59.775157097	75.933905341
59.825856967	75.948431708
59.902354363	75.958075262
59.999359571	75.986273505
60.048187696	75.992661851
60.322276238	75.998236395
60.347666863	76.005682684
60.345225457	76.016913153
60.326019727	76.02350495
